"Ring","DateTime","Sex","Year","Longitude","Latitude","WindSp","WindDir","LoD","ID","mean_BLUP_logit","boldCat","speed","behaviour","State_HMM"
"WAAL150","2018-02-05 03:57:09","F",2018,43.9147,-45.58723,6.649056,78.12283,"L","150_2018_1",2.376381,"bold",13.735524381619,"travel","Travel"
"WAAL150","2018-02-05 04:12:09","F",2018,43.90187,-45.47642,6.101138,77.11075,"L","150_2018_1",2.376381,"bold",13.7366521901064,"travel","Travel"
"WAAL150","2018-02-05 04:27:09","F",2018,43.88908,-45.3656,6.101138,83.79452,"L","150_2018_1",2.376381,"bold",9.09887844084335,"travel","Travel"
"WAAL150","2018-02-05 04:42:09","F",2018,43.86857,-45.29338,6.177205,95.00297,"L","150_2018_1",2.376381,"bold",6.03776751551437,"travel","Travel"
"WAAL150","2018-02-05 04:57:09","F",2018,43.84238,-45.24812,6.177205,94.97629,"L","150_2018_1",2.376381,"bold",6.03795613607432,"travel","Travel"
"WAAL150","2018-02-05 05:12:09","F",2018,43.81624,-45.20285,5.934179,96.58728,"L","150_2018_1",2.376381,"bold",7.06194256392146,"rest","Travel"
"WAAL150","2018-02-05 05:27:09","F",2018,43.78136,-45.15125,5.934179,100.8675,"L","150_2018_1",2.376381,"bold",9.8027284066909,"travel","Travel"
"WAAL150","2018-02-05 05:42:09","F",2018,43.72558,-45.08236,5.658666,93.48766,"L","150_2018_1",2.376381,"bold",10.3212263374112,"travel","Travel"
"WAAL150","2018-02-05 05:57:09","F",2018,43.67919,-45.00552,5.658666,83.91176,"L","150_2018_1",2.376381,"bold",10.9006085799445,"travel","Travel"
"WAAL150","2018-02-05 06:12:09","F",2018,43.64996,-44.91975,5.805448,85.5256,"L","150_2018_1",2.376381,"bold",10.5453685190244,"travel","Travel"
"WAAL150","2018-02-06 19:57:09","F",2018,37.52957,-39.26509,9.090184,73.06367,"D","150_2018_1",2.376381,"bold",11.556056213993,"travel","Search"
"WAAL150","2018-02-06 20:12:09","F",2018,37.41773,-39.30051,9.812094,74.35569,"D","150_2018_1",2.376381,"bold",11.8843005402816,"travel","Travel"
"WAAL150","2018-02-06 20:27:09","F",2018,37.30253,-39.3367,9.812094,74.43202,"D","150_2018_1",2.376381,"bold",11.8840837048002,"travel","Travel"
"WAAL150","2018-02-06 20:42:09","F",2018,37.18721,-39.37277,10.06538,85.36075,"D","150_2018_1",2.376381,"bold",8.75974813612538,"travel","Travel"
"WAAL150","2018-02-06 20:57:09","F",2018,37.09811,-39.38962,10.06538,95.61752,"D","150_2018_1",2.376381,"bold",6.71801383089964,"travel","Travel"
"WAAL150","2018-02-06 21:12:09","F",2018,37.02788,-39.3929,9.996161,100.5015,"D","150_2018_1",2.376381,"bold",6.71740477112247,"travel","Travel"
"WAAL150","2018-02-06 21:27:09","F",2018,36.95765,-39.39614,10.07726,100.6882,"D","150_2018_1",2.376381,"bold",6.71775621076307,"travel","Travel"
"WAAL150","2018-02-06 21:42:09","F",2018,36.88741,-39.39934,10.07726,82.17507,"D","150_2018_1",2.376381,"bold",6.97289918743014,"search","Travel"
"WAAL150","2018-02-06 21:57:09","F",2018,36.81966,-39.42044,10.07726,75.74314,"D","150_2018_1",2.376381,"bold",7.20000162331034,"travel","Travel"
"WAAL150","2018-02-06 22:12:09","F",2018,36.75329,-39.44816,10.046,80.21928,"D","150_2018_1",2.376381,"bold",7.19963246805732,"travel","Travel"
"WAAL150","2018-02-06 22:27:09","F",2018,36.68687,-39.47584,10.046,80.2622,"D","150_2018_1",2.376381,"bold",7.19926595393116,"travel","Travel"
"WAAL150","2018-02-06 22:42:09","F",2018,36.6204,-39.50348,10.046,80.01998,"D","150_2018_1",2.376381,"bold",6.51216887756623,"travel","Travel"
"WAAL150","2018-02-06 22:57:09","F",2018,36.56039,-39.52868,10.046,90.75523,"D","150_2018_1",2.376381,"bold",2.3542505121686,"search","Search"
"WAAL150","2018-02-06 23:12:09","F",2018,36.5837,-39.52237,10.28602,179.6145,"D","150_2018_1",2.376381,"bold",1.93146725912017,"search","Search"
"WAAL150","2018-02-06 23:27:09","F",2018,36.57566,-39.50802,10.28602,168.8145,"D","150_2018_1",2.376381,"bold",0.742014408588957,"rest","Rest"
"WAAL150","2018-02-11 01:27:09","F",2018,42.80039,-46.40268,12.28405,61.97204,"D","150_2018_1",2.376381,"bold",3.40422057852951,"search","Search"
"WAAL150","2018-02-11 01:42:09","F",2018,42.83998,-46.40641,12.28405,63.76295,"D","150_2018_1",2.376381,"bold",11.6110326528448,"travel","Travel"
"WAAL150","2018-02-11 01:57:09","F",2018,42.97555,-46.41615,12.28405,64.05712,"L","150_2018_1",2.376381,"bold",15.635701621653,"travel","Travel"
"WAAL150","2018-02-11 02:12:09","F",2018,43.15825,-46.42858,12.43066,63.28151,"L","150_2018_1",2.376381,"bold",9.29257730672625,"travel","Travel"
"WAAL150","2018-02-11 02:27:09","F",2018,43.26636,-46.43885,12.43066,61.55278,"L","150_2018_1",2.376381,"bold",7.01437571329362,"travel","Travel"
"WAAL150","2018-02-11 02:42:09","F",2018,43.3476,-46.44831,12.24211,60.55605,"L","150_2018_1",2.376381,"bold",6.17650334542112,"travel","Travel"
"WAAL150","2018-02-11 02:57:09","F",2018,43.41899,-46.45726,12.24211,60.31619,"L","150_2018_1",2.376381,"bold",5.90846540378995,"travel","Travel"
"WAAL150","2018-02-11 03:12:09","F",2018,43.48724,-46.46602,12.61136,59.67504,"L","150_2018_1",2.376381,"bold",11.0027933091314,"travel","Travel"
"WAAL150","2018-02-11 03:27:09","F",2018,43.61348,-46.48533,12.41537,59.46658,"L","150_2018_1",2.376381,"bold",12.2001642341605,"travel","Travel"
"WAAL150","2018-02-11 03:42:09","F",2018,43.75343,-46.50699,12.41537,60.26307,"L","150_2018_1",2.376381,"bold",12.9818057281747,"travel","Travel"
"WAAL150","2018-02-11 03:57:09","F",2018,43.90286,-46.5286,12.20445,62.40687,"L","150_2018_1",2.376381,"bold",15.970784361262,"travel","Travel"
"WAAL150","2018-02-11 04:12:09","F",2018,44.08819,-46.55001,12.46731,63.31216,"L","150_2018_1",2.376381,"bold",15.971811395145,"travel","Travel"
"WAAL150","2018-02-11 04:27:09","F",2018,44.27368,-46.57111,12.46731,62.6434,"L","150_2018_1",2.376381,"bold",17.4232836739354,"travel","Travel"
"WAAL150","2018-02-11 04:42:09","F",2018,44.47571,-46.59574,12.24622,61.821,"L","150_2018_1",2.376381,"bold",19.6544573233334,"travel","Travel"
"WAAL150","2018-02-11 04:57:09","F",2018,44.70303,-46.6261,12.28041,62.08628,"L","150_2018_1",2.376381,"bold",19.6531411443943,"travel","Travel"
"WAAL150","2018-02-11 19:27:09","F",2018,50.8153,-46.50099,6.760671,67.33271,"D","150_2018_1",2.376381,"bold",0.261978933412829,"rest","Rest"
"WAAL150","2018-02-11 19:42:09","F",2018,50.81619,-46.49896,6.760671,88.06292,"D","150_2018_1",2.376381,"bold",0.22661403528841,"rest","Rest"
"WAAL150","2018-02-11 19:57:09","F",2018,50.81601,-46.49713,6.760671,98.80415,"D","150_2018_1",2.376381,"bold",0.219579229389736,"rest","Rest"
"WAAL150","2018-02-11 20:12:09","F",2018,50.81536,-46.49541,5.875306,86.02298,"D","150_2018_1",2.376381,"bold",0.200138283417408,"rest","Rest"
"WAAL150","2018-02-11 20:27:09","F",2018,50.81491,-46.49382,5.875306,89.86052,"D","150_2018_1",2.376381,"bold",0.172557111079033,"rest","Rest"
"WAAL150","2018-02-11 20:42:09","F",2018,50.81439,-46.49247,5.875306,112.1658,"D","150_2018_1",2.376381,"bold",0.171976929820117,"rest","Rest"
"WAAL150","2018-02-11 20:57:09","F",2018,50.81317,-46.49136,5.875306,141.3021,"D","150_2018_1",2.376381,"bold",0.141231051058849,NA,"Rest"
"WAAL150","2018-02-11 21:12:09","F",2018,50.81165,-46.4909,5.559935,138.5134,"D","150_2018_1",2.376381,"bold",0.140371794544775,"rest","Rest"
"WAAL150","2018-02-11 21:27:09","F",2018,50.81008,-46.49055,5.559935,131.8315,"D","150_2018_1",2.376381,"bold",0.177806622769065,"rest","Rest"
"WAAL150","2018-02-11 21:42:09","F",2018,50.80818,-46.48995,5.559935,132.1939,"D","150_2018_1",2.376381,"bold",0.177296694971089,"rest","Rest"
"WAAL150","2018-02-11 21:57:09","F",2018,50.80628,-46.48936,5.559935,147.1795,"D","150_2018_1",2.376381,"bold",0.184434000479583,"rest","Rest"
"WAAL150","2018-02-11 22:12:09","F",2018,50.80414,-46.48912,5.736044,148.4159,"D","150_2018_1",2.376381,"bold",0.18009438784929,NA,"Rest"
"WAAL150","2018-02-11 22:27:09","F",2018,50.80203,-46.48924,5.736044,153.2555,"D","150_2018_1",2.376381,"bold",0.170804732284795,"rest","Rest"
"WAAL150","2018-02-11 22:42:09","F",2018,50.80005,-46.48947,5.736044,161.8129,"D","150_2018_1",2.376381,"bold",0.166508053760693,"rest","Rest"
"WAAL150","2018-02-11 22:57:09","F",2018,50.79819,-46.48989,5.736044,169.0835,"D","150_2018_1",2.376381,"bold",0.16390713004603,"rest","Rest"
"WAAL150","2018-02-19 19:53:29","F",2018,43.92977,-44.92726,5.017,145.8915,"D","150_2018_1",2.376381,"bold",0.0488817916444444,NA,"Search"
"WAAL150","2018-02-19 20:08:29","F",2018,43.92922,-44.92719,4.709379,77.08813,"D","150_2018_1",2.376381,"bold",0.0360954387083411,NA,"Search"
"WAAL150","2018-02-19 20:23:29","F",2018,43.92917,-44.9269,4.709379,68.47748,"D","150_2018_1",2.376381,"bold",0.0308998637119704,"rest","Search"
"WAAL150","2018-02-19 20:38:29","F",2018,43.92918,-44.92665,4.709379,30.05214,"D","150_2018_1",2.376381,"bold",0.0488822367890021,"rest","Rest"
"WAAL150","2018-02-19 20:53:29","F",2018,43.92973,-44.92672,4.709379,29.87445,"D","150_2018_1",2.376381,"bold",0.049743366054423,"rest","Rest"
"WAAL150","2018-02-19 21:08:29","F",2018,43.93029,-44.92679,4.367513,12.72493,"D","150_2018_1",2.376381,"bold",0.072614387965483,"rest","Rest"
"WAAL150","2018-02-19 21:23:29","F",2018,43.93112,-44.92678,4.367513,31.32975,"D","150_2018_1",2.376381,"bold",0.0569256522503778,"rest","Rest"
"WAAL150","2018-02-19 21:38:29","F",2018,43.93174,-44.92692,4.367513,21.45385,"D","150_2018_1",2.376381,"bold",0.0547383441974483,"rest","Rest"
"WAAL150","2018-02-19 21:53:29","F",2018,43.93236,-44.92698,4.367513,6.629756,"D","150_2018_1",2.376381,"bold",0.106386428068221,"rest","Rest"
"WAAL150","2018-02-19 22:08:29","F",2018,43.9335,-44.92668,4.269833,37.02963,"D","150_2018_1",2.376381,"bold",0.093561304559995,"rest","Rest"
"WAAL150","2018-02-19 22:23:29","F",2018,43.93422,-44.92612,4.269833,38.42591,"D","150_2018_1",2.376381,"bold",0.0948282899651392,"rest","Rest"
"WAAL150","2018-02-19 22:23:29","F",2018,43.93422,-44.92612,4.269833,38.42591,"D","150_2018_1",2.376381,"bold",0.0948282899651392,"rest","Rest"
"WAAL150","2018-02-19 22:38:29","F",2018,43.93493,-44.92554,4.269833,33.5261,"D","150_2018_1",2.376381,"bold",0.11344942786042,"rest","Rest"
"WAAL150","2018-02-19 22:38:29","F",2018,43.93493,-44.92554,4.269833,33.5261,"D","150_2018_1",2.376381,"bold",0.11344942786042,NA,"Rest"
"WAAL150","2018-02-19 22:53:29","F",2018,43.93586,-44.9249,4.269833,19.42146,"D","150_2018_1",2.376381,"bold",0.22439872749453,"rest","Search"
"WAAL150","2018-02-19 22:53:29","F",2018,43.93586,-44.9249,4.269833,19.42146,"D","150_2018_1",2.376381,"bold",0.22439872749453,"rest","Search"
"WAAL150","2018-02-19 23:08:29","F",2018,43.93808,-44.92399,3.72522,15.80225,"D","150_2018_1",2.376381,"bold",0.044363113965145,"rest","Rest"
"WAAL150","2018-02-19 23:08:29","F",2018,43.93808,-44.92399,3.72522,15.80225,"D","150_2018_1",2.376381,"bold",0.044363113965145,"rest","Rest"
"WAAL150","2018-02-19 23:23:29","F",2018,43.93858,-44.92405,3.72522,12.46285,"D","150_2018_1",2.376381,"bold",0.0792043849248135,NA,"Rest"
"WAAL150","2018-02-19 23:23:29","F",2018,43.93858,-44.92405,3.72522,12.46285,"D","150_2018_1",2.376381,"bold",0.0792043849248135,"rest","Rest"
"WAAL150","2018-02-19 23:38:29","F",2018,43.93948,-44.92412,3.72522,12.44768,"D","150_2018_1",2.376381,"bold",0.10208251693043,"rest","Rest"
"WAAL150","2018-02-19 23:53:29","F",2018,43.94064,-44.92421,3.72522,45.29444,"D","150_2018_1",2.376381,"bold",0.146693063454057,"rest","Rest"
"WAAL150","2018-02-20 00:08:29","F",2018,43.94194,-44.92496,3.346744,20.17602,"D","150_2018_1",2.376381,"bold",0.15189900532644,"rest","Rest"
"WAAL150","2018-02-20 00:23:29","F",2018,43.94352,-44.92547,3.346744,8.473799,"D","150_2018_1",2.376381,"bold",0.167536541503503,"rest","Rest"
"WAAL150","2018-02-20 00:38:29","F",2018,43.94543,-44.92537,3.346744,3.272355,"D","150_2018_1",2.376381,"bold",0.15971962644298,"rest","Rest"
"WAAL150","2018-02-20 00:53:29","F",2018,43.94724,-44.92554,3.346744,35.16032,"D","150_2018_1",2.376381,"bold",0.155342887940884,"rest","Rest"
"WAAL150","2018-02-20 01:08:29","F",2018,43.94861,-44.92634,3.457519,13.60522,"D","150_2018_1",2.376381,"bold",0.110013616129726,"rest","Rest"
"WAAL150","2018-02-20 01:23:29","F",2018,43.94961,-44.92688,3.457519,20.71474,"D","150_2018_1",2.376381,"bold",0.0441101085817528,NA,"Search"
"WAAL150","2018-02-20 01:38:29","F",2018,43.94997,-44.92713,3.457519,61.58785,"D","150_2018_1",2.376381,"bold",0.0421524421158222,NA,"Search"
"WAAL150","2018-02-20 01:53:29","F",2018,43.95001,-44.92747,3.457519,58.77826,"D","150_2018_1",2.376381,"bold",0.0398828144947828,NA,"Search"
"WAAL150","2018-02-23 00:23:29","F",2018,45.37875,-43.64308,5.128862,100.3108,"D","150_2018_1",2.376381,"bold",1.68272691814985,NA,"Search"
"WAAL150","2018-02-23 00:38:29","F",2018,45.39365,-43.63476,5.128862,100.4911,"D","150_2018_1",2.376381,"bold",1.93167668167641,"search","Search"
"WAAL150","2018-02-23 00:53:29","F",2018,45.41071,-43.62517,5.128862,93.69903,"D","150_2018_1",2.376381,"bold",1.83813075029868,"search","Search"
"WAAL150","2018-02-23 01:08:29","F",2018,45.42832,-43.6175,5.018076,28.68745,"D","150_2018_1",2.376381,"bold",2.09318403924489,"search","Search"
"WAAL150","2018-02-23 01:23:29","F",2018,45.44745,-43.62726,5.018076,30.28141,"D","150_2018_1",2.376381,"bold",3.17076680129856,"search","Search"
"WAAL150","2018-02-23 01:38:29","F",2018,45.44495,-43.65286,5.018076,18.2626,"D","150_2018_1",2.376381,"bold",13.4036120580438,"search","Travel"
"WAAL150","2018-02-23 01:53:29","F",2018,45.54997,-43.73034,4.939998,15.87793,"D","150_2018_1",2.376381,"bold",10.4961009255073,"travel","Travel"
"WAAL150","2018-02-23 02:08:29","F",2018,45.6287,-43.79346,4.529955,10.68595,"L","150_2018_1",2.376381,"bold",5.27066341869511,"travel","Travel"
"WAAL150","2018-02-23 02:23:29","F",2018,45.65858,-43.83027,4.529955,11.9863,"L","150_2018_1",2.376381,"bold",6.35336757439043,"travel","Travel"
"WAAL150","2018-02-23 02:38:29","F",2018,45.69601,-43.87404,5.037434,4.881062,"L","150_2018_1",2.376381,"bold",7.46589350238722,"travel","Travel"
"WAAL150","2018-02-23 02:53:29","F",2018,45.74121,-43.92494,5.037434,3.777371,"L","150_2018_1",2.376381,"bold",7.20396080995017,"travel","Travel"
"WAAL150","2018-02-23 03:08:29","F",2018,45.78354,-43.97465,4.771921,7.319765,"L","150_2018_1",2.376381,"bold",6.24606614348105,"travel","Travel"
"WAAL150","2018-02-23 03:23:29","F",2018,45.8144,-44.02007,4.771921,7.336605,"L","150_2018_1",2.376381,"bold",6.24559414354615,"travel","Travel"
"WAAL150","2018-02-23 03:38:29","F",2018,45.8453,-44.06548,4.771921,7.353391,"L","150_2018_1",2.376381,"bold",6.24511974158354,"travel","Travel"
"WAAL150","2018-02-23 03:53:29","F",2018,45.87624,-44.11088,4.771921,28.93083,"L","150_2018_1",2.376381,"bold",8.73784210704681,"travel","Travel"
"WAAL150","2018-02-23 04:53:29","F",2018,46.21964,-44.30265,4.870668,93.91778,"L","150_2018_1",2.376381,"bold",2.76771587020318,"search","Search"
"WAAL150","2018-02-23 05:08:29","F",2018,46.24982,-44.29671,5.252163,106.3108,"L","150_2018_1",2.376381,"bold",2.76830422542022,"rest","Search"
"WAAL150","2018-02-23 05:23:29","F",2018,46.28,-44.29076,5.093934,107.0861,"L","150_2018_1",2.376381,"bold",2.76889344363199,"rest","Search"
"WAAL150","2018-02-23 05:38:29","F",2018,46.31018,-44.2848,5.093934,64.36624,"L","150_2018_1",2.376381,"bold",14.8638705834488,"travel","Travel"
"WAAL150","2018-02-23 05:53:29","F",2018,46.45947,-44.34014,5.093934,64.19567,"L","150_2018_1",2.376381,"bold",15.2978009951135,"travel","Travel"
"WAAL150","2018-02-23 06:08:29","F",2018,46.61303,-44.39742,6.062269,67.26288,"L","150_2018_1",2.376381,"bold",15.2975503755352,"travel","Travel"
"WAAL150","2018-02-23 06:23:29","F",2018,46.76689,-44.45449,6.062269,72.71192,"L","150_2018_1",2.376381,"bold",14.4281025074663,"travel","Travel"
"WAAL150","2018-02-23 06:38:29","F",2018,46.91865,-44.49821,5.785131,72.043,"L","150_2018_1",2.376381,"bold",14.3513164148061,"travel","Travel"
"WAAL150","2018-02-23 06:53:29","F",2018,47.0701,-44.54101,5.489011,70.49311,"L","150_2018_1",2.376381,"bold",14.3507798338789,"travel","Travel"
"WAAL150","2018-02-23 07:08:29","F",2018,47.22176,-44.58362,6.221818,85.98606,"L","150_2018_1",2.376381,"bold",15.0889093113061,"travel","Travel"
"WAAL150","2018-02-23 07:23:29","F",2018,47.38944,-44.60929,5.908812,85.37055,"L","150_2018_1",2.376381,"bold",15.2113285549882,"travel","Travel"
"WAAL150","2018-02-23 07:38:29","F",2018,47.55963,-44.63129,6.221737,78.31479,"L","150_2018_1",2.376381,"bold",15.2121848898392,"travel","Travel"
"WAAL150","2018-02-23 07:53:29","F",2018,47.72996,-44.65303,6.221737,80.3331,"L","150_2018_1",2.376381,"bold",14.3396837751883,"travel","Travel"
"WAAL150","2018-02-23 08:08:29","F",2018,47.89149,-44.66948,6.638004,83.68685,"L","150_2018_1",2.376381,"bold",13.6675612776233,"travel","Travel"
"WAAL150","2018-02-23 08:23:29","F",2018,48.04601,-44.6823,6.317685,80.26336,"L","150_2018_1",2.376381,"bold",13.6669946946295,"travel","Travel"
"WAAL150","2018-02-23 12:53:29","F",2018,48.90877,-44.86034,6.719253,33.51745,"L","150_2018_1",2.376381,"bold",0.188789088575548,"rest","Rest"
"WAAL150","2018-02-23 13:08:29","F",2018,48.9104,-44.86134,6.721983,51.40349,"L","150_2018_1",2.376381,"bold",0.454902400584282,"rest","Search"
"WAAL150","2018-02-23 13:23:29","F",2018,48.91533,-44.8625,6.721983,59.23985,"L","150_2018_1",2.376381,"bold",5.98962870704388,"travel","Travel"
"WAAL150","2018-02-23 13:38:29","F",2018,48.98259,-44.87132,6.696347,54.28906,"L","150_2018_1",2.376381,"bold",14.7460426011094,"travel","Travel"
"WAAL150","2018-02-23 13:53:29","F",2018,49.14834,-44.89258,6.751072,46.26391,"L","150_2018_1",2.376381,"bold",12.7723046240591,"travel","Search"
"WAAL150","2018-02-23 14:08:29","F",2018,49.28645,-44.92604,6.399626,45.51545,"L","150_2018_1",2.376381,"bold",3.16081646240839,"travel","Search"
"WAAL150","2018-02-23 14:23:29","F",2018,49.32076,-44.93407,6.399626,78.65832,"L","150_2018_1",2.376381,"bold",0.311409131562827,"rest","Search"
"WAAL150","2018-02-23 14:38:29","F",2018,49.3242,-44.93342,6.399626,153.4239,"L","150_2018_1",2.376381,"bold",0.148262482163632,"rest","Search"
"WAAL150","2018-02-23 14:53:29","F",2018,49.32421,-44.93222,6.399626,179.4457,"L","150_2018_1",2.376381,"bold",0.114799371662771,"rest","Search"
"WAAL150","2018-02-23 15:08:29","F",2018,49.32362,-44.93139,5.702,160.3556,"L","150_2018_1",2.376381,"bold",0.0950604652291976,"rest","Search"
"WAAL150","2018-02-23 15:23:29","F",2018,49.32289,-44.93082,5.702,135.2336,"L","150_2018_1",2.376381,"bold",0.0417031720051269,NA,"Search"
"WAAL150","2018-02-23 15:38:29","F",2018,49.32245,-44.93069,5.702,95.27847,"L","150_2018_1",2.376381,"bold",0.0330034845661289,NA,"Search"
"WAAL150","2018-02-23 15:53:29","F",2018,49.32209,-44.93077,5.702,88.06485,"L","150_2018_1",2.376381,"bold",0.0384978740628313,NA,"Search"
"WAAL150","2018-02-23 16:08:29","F",2018,49.32169,-44.9309,5.276438,38.46918,"L","150_2018_1",2.376381,"bold",0.0469602328171424,"rest","Rest"
"WAAL150","2018-02-23 16:23:29","F",2018,49.32145,-44.93124,5.276438,26.98099,"D","150_2018_1",2.376381,"bold",0.0537450138349896,NA,"Rest"
"WAAL38","2013-01-29 19:33:07","M",2013,49.87772,-46.22665,7.082518,138.9431,"D","38_2013_1",1.58661,"bold",8.38314423166014,"travel","Travel"
"WAAL38","2013-01-29 19:48:07","M",2013,49.80968,-46.1778,6.75602,164.7664,"D","38_2013_1",1.58661,"bold",7.67797543121057,"search","Search"
"WAAL38","2013-01-29 20:03:07","M",2013,49.72784,-46.15232,7.307879,156.1298,"D","38_2013_1",1.58661,"bold",8.57954014017341,NA,"Search"
"WAAL38","2013-01-29 20:18:07","M",2013,49.62812,-46.15944,7.307879,146.5489,"D","38_2013_1",1.58661,"bold",8.84897528092339,"search","Travel"
"WAAL38","2013-01-29 20:33:07","M",2013,49.52846,-46.17858,7.018551,141.7753,"D","38_2013_1",1.58661,"bold",8.57365111841045,"travel","Travel"
"WAAL38","2013-01-29 20:48:07","M",2013,49.43191,-46.19723,7.018551,153.9817,"D","38_2013_1",1.58661,"bold",8.47111988300364,"travel","Travel"
"WAAL38","2013-01-29 21:03:07","M",2013,49.33302,-46.20124,7.236071,146.1626,"D","38_2013_1",1.58661,"bold",8.83597769807316,"travel","Travel"
"WAAL38","2013-01-29 21:18:07","M",2013,49.22998,-46.20664,7.236071,143.8518,"D","38_2013_1",1.58661,"bold",9.42003569584003,"travel","Travel"
"WAAL38","2013-01-29 21:33:07","M",2013,49.12054,-46.21546,7.105164,156.2833,"D","38_2013_1",1.58661,"bold",9.06269106901577,"travel","Travel"
"WAAL38","2013-01-29 21:48:07","M",2013,49.01535,-46.20641,7.105164,170.5005,"D","38_2013_1",1.58661,"bold",8.72765145969355,"travel","Travel"
"WAAL38","2013-01-29 22:03:07","M",2013,48.9203,-46.1807,7.388474,165.4489,"D","38_2013_1",1.58661,"bold",8.32941279324629,"travel","Travel"
"WAAL38","2013-01-29 22:18:07","M",2013,48.82743,-46.16048,7.494193,177.0839,"D","38_2013_1",1.58661,"bold",6.56153765247744,"search","Search"
